ts	phase	decision	why	evidence	result
2026-07-31T04:32:55Z	independent-review	accepted the second fresh review no-go and kept the Bead open	macro-generated arrays can share source spans, so a source-span plus element-index identity can collide and reject a valid program	gpt-5.6-sol xhigh review of 498e15fbf; OcamlContainerElementPlan.hx occurrenceId	medium identity-collision finding accepted; deterministic structural ordinal required
2026-07-31T05:12:13Z	remediation	replaced source-position-only container identities with stable structural array ordinals and exact request-local syntax lookups	macro-generated arrays may share source positions, but they are still distinct typed occurrences and must not collide or be guessed during syntax	OcamlContainerElementPlan.hx; LocalStoragePlannerFixture.hx duplicated-position regression; lowering schema 50; inspection schema 30	duplicated positions receive ordinals 0 and 1; unknown syntax nodes, ordinal conflicts, duplicate slots, and stale report ordinals fail closed
2026-07-31T05:12:13Z	broad-validation	reran all 97 portable fixtures after structural occurrence identity remediation	the identity fix must preserve every unrelated generated program, report, native build, and runtime behavior	/tmp/haxe-ocaml-0uwin17-portable-structural-ordinal.log	95 pass; only the same two external FinalProgramFingerprintSnapshot Null Access failures remain before OCaml lowering
2026-07-31T05:12:13Z	cache-and-snapshots	reran exact target-reuse and all ten snapshot families after adding request-local typed-expression lookups	the new lookup must remain request-owned and must not make cached or regenerated output depend on stale host objects	npm run test:reflaxe-ocaml:target-reuse-contract; npm run test:snapshot	realm/reset/failure/exact-hit matrix passes and all snapshots remain stable
2026-07-31T05:28:42Z	exact-candidate-validation	reran the compact closure evidence against pushed commit a929c8d39	the independent review must receive logs from the exact structural-ordinal commit rather than evidence from a prior worktree state	/tmp/haxe-ocaml-0uwin17-a929c8d39-exact.log	planner chain, enum report verification, public inspector, typed-backend boundary, and all ten snapshot families pass
2026-07-31T05:44:20Z	independent-review	accepted the third fresh review no-go and kept the Bead open	static field initializers use the same Array<Dynamic> element boundary but previously had no container plan, so they emitted raw enum variants without any required report evidence	gpt-5.6-sol xhigh review of 4a0b179cb; OcamlFunctionPlanRegistry.hx standalone plan; OcamlBuilder.hx binding-null fallback	high standalone fail-open finding accepted; low reusable-plan documentation mismatch accepted
2026-07-31T06:09:11Z	remediation	extended the existing container plan to non-function typed roots and gave that owner a separate pipeline revision	the same source behavior must not depend on whether an array literal appears in a method or a static initializer	OcamlFunctionPlanRegistry.hx; OcamlBuilder.hx; OcamlCompiler.hx; ocaml-standalone-expression-plans-v1	standalone syntax consumes its exact request-local lookup; copied decisions, required IDs, unsafe proof, and HxEnum runtime requirements join the public report
2026-07-31T06:09:11Z	oracle-and-focused-validation	added a static Array<Dynamic> initializer to the shared Haxe 4.3.7 and native fixture	the newly found fail-open needs user-visible behavior proof, not only planner construction	test/oracle/reflaxe_ocaml_enum_reflection_layout_seed; enum_reflection_layout portable fixture; public tamper inspector	upstream routes agree on 22 cases; native compile/build/run preserves both static enum values; standalone pipeline tamper is rejected
2026-07-31T06:24:03Z	request-lifetime-validation	reran the complete target-reuse realm, reset, failure, and exact-hit contract	the standalone plan retains exact TypedExpr keys for one request and must never become a reusable cache payload	/tmp/haxe-ocaml-0uwin17-standalone-target-reuse.log	all lifecycle states and injected failures pass; exact source-bundle hit passes with digest sha256:ce3e9d02b40f341e860b5f90f0479c8ebe02f12e8ec10641e577c7531ef1c72a
2026-07-31T06:29:55Z	snapshot-and-format-validation	reran every checked snapshot and the official repository Haxe formatter	the standalone owner must not change unrelated generated programs, and all revised comments/contracts must meet repository format	/tmp/haxe-ocaml-0uwin17-standalone-snapshot-format.log	all ten snapshot families pass; formatter passes 1029 files and 278477 lines
2026-07-31T06:29:55Z	focused-plan-validation	reran the complete planner chain and public inspection after updating manually constructed standalone test plans	adding containerElements to the standalone plan type must preserve existing anonymous-object and Bytes stale-plan tests	/tmp/haxe-ocaml-0uwin17-standalone-planner.log; /tmp/haxe-ocaml-0uwin17-standalone-enum-inspect.log	planner chain, enum compile/build/run/determinism/tamper, inspector, and typed-backend boundary pass
