ts	phase	decision	why	evidence	result
2026-07-30T09:12:57Z	framework-cutover	Pin hxhx to the reviewed deterministic Reflaxe target-input contract.	The real exact-hit target must consume the same framework revision that passed the lifecycle regressions; a local unpinned fix is not reproducible evidence.	Reflaxe 2d1a53b3d98bd024b5d8c3dd2a207e2223532bb7; independent xhigh review GO; npm run test:reflaxe-ocaml:target-reuse-contract passes with complete invalidation, corruption, failure, realm, and native build coverage.	The focused production-shaped contract is green. Compiler-scale cold-to-hit measurement remains required, and README Goals bars remain unchanged.
2026-07-30T11:37:10Z	compiler-scale-run-2	Rejected the second compiler-scale result as another exact-identity miss.	The declaration set and generated result matched, but the final target-request revision differed, so replay was correctly unavailable.	.artifacts/hxhx/compiler-scale-reflaxe-server/target-reuse-ac86e0651-run1: two compiled misses, zero hits, equal 368-file tree and executable behavior, 74602 ms saved, 0.965 full-loop ratio.	The cache remained fail-closed; 44 declaration fingerprints differed because Haxe reachability metadata was present in a different lifecycle state or order.
2026-07-30T11:37:10Z	rejected-key-filter	Rejected fingerprint-only removal of compiler reachability metadata.	A key must describe the same facts a target receives. Omitting metadata from the key while leaving it target-visible could authorize reuse when target output would differ.	The filtered probe reached equality, but independent xhigh review returned NO-GO because the target and key observed different inputs and the position match was too broad.	The filtering patch was fully reverted; no reachability fact is omitted from the fingerprint.
2026-07-30T11:37:10Z	target-visible-normalization	Normalize only Haxe 4.3.7 compiler-shaped reachability pairs on the actual class and enum declarations before targets and fingerprints read them.	Cold and warm servers retain the same final reachability facts, but Haxe can reverse the directly-used and used pair. Haxe reads these flags by presence, so their mutual order is compiler bookkeeping rather than source behavior.	Upstream common.ml uses Meta.has; lifecycle probe found 44 pre-generation additions but only 23 post-generation order reversals; focused Reflaxe suites pass; corrected onGenerate-capture/onAfterGenerate-fingerprint probe reports equal final, membership, host, and compatibility revisions with zero declaration differences.	Target input and cache identity now agree without hiding facts or touching source annotations, uncertain positions, abstracts, typedefs, fields, constructors, or overloads.
2026-07-30T11:43:29Z	framework-cutover-2	Pin hxhx to the reviewed target-visible reachability normalization.	The real exact-hit route must use the same framework revision that passed the corrected production-lifecycle probe; an unpinned local checkout is not reproducible evidence.	Reflaxe cf79928d00a89bf723bed1407e32c6bbf57cfd22; independent xhigh review GO; full npm target-reuse contract passes exact hits, invalidation, macro-realm lifecycle, corruption, failure, complete tree, native build, and runtime checks.	The production-shaped contract is green on the pinned framework. A real compiler-scale cold-to-hit run is still required, and README Goals bars remain unchanged.
2026-07-30T11:57:51Z	gc-overflow-evidence	Represent wrapped 32-bit evaluator GC counters as unavailable instead of converting them to guessed large values.	Haxe 4.3.7 exposes several native OCaml GC counters through Haxe Int; a valid large native counter can wrap negative, so the report must preserve uncertainty rather than publish a false measurement.	Phase report schema v2 records null plus the exact overflowed field name; fixture validation covers valid and invalid overflow records; the complete target-reuse contract, Haxe formatter, Dynamic guard, and diff check pass.	Compiler-scale evidence can retain valid RSS and GC fields while explicitly marking the one unrepresentable counter. README Goals bars remain unchanged.
2026-07-30T12:40:48Z	compiler-scale-run-3	Accept the first compiler-scale exact-hit qualification sequence on commit 255fb4e0f as run 1 of the required three.	The warm request used the same exact program and target identity, replayed the validated source bundle, skipped the semantic compiler and miss preparation, and passed complete output, executable, behavior, cleanup, and performance gates.	.artifacts/hxhx/compiler-scale-reflaxe-server/target-reuse-255fb4e0f-run1/report.json: cold 2139295 ms, warm 325829 ms, 1813466 ms saved, 6.566x speedup, 0.042394 target-lifecycle ratio, equal 368-file tree and executable, one exact hit, no quarantine.	Qualification run 1 of 3 passed. The warm overflowed topHeapWords field was explicitly null with partial-overflow status while all other evidence remained valid; README Goals bars remain unchanged until the route is fully qualified and supported.
2026-07-30T15:13:10Z	compiler-scale-qualification	Accept three independent exact-hit sequences on the same measured candidate.	A single fast run can hide host variance or an accidental fallback, so the Bead requires three cold-to-warm sequences that independently prove an exact hit and complete output and behavior equality.	717aa276315dddd54b8a70828f347fb0b9b7a118 sequence reports: median cold 2093729 ms, warm 333522 ms, saved 1760207 ms, 6.278x speedup, 0.043857 target-lifecycle ratio; all three have 368 equal files, equal executable and behavior, three hits, and zero warm semantic-compiler runs.	The compiler-scale correctness, mechanism, and material-performance gates pass. Cross-run output-sensitive request keys differ because each isolated runner uses a distinct private ocaml_output path; each cold/warm pair has one exact key, and portable program/output identities match across all runs.
2026-07-30T15:13:10Z	shadow-hard-cut	Delete the qualification-only shadow generator and generated observation report after real exact hits are proven.	Keeping a second disposable generator and its migration define after qualification would leave two generation paths and make an observation artifact look like supported product behavior.	The source-bundle shadow and observation writer/fixture are deleted; the production source no longer recognizes reflaxe_ocaml_target_reuse_report; the contract guard rejects their return; the real cache switch and external phase receipts remain.	The final implementation has one semantic target compiler plus validated source-bundle replay, one opt-in enable switch, and external observability.
2026-07-30T15:13:10Z	server-memory-measurement	Replace accidental shadow-pass garbage-collection pressure with explicit test-only evaluator compaction in the complete-program server matrix.	OCaml process RSS includes reserved heap capacity and previously grew similarly with reuse disabled. Removing the shadow pass exposed that the old raw-RSS threshold depended on incidental allocation pressure rather than reachable cache memory.	The complete-program matrix records a compacted baseline and thirty request samples through the existing test hook; production compilation does not force collection. The rerun passed with baseline RSS 1640528 KiB, final RSS 657376 KiB, identical clean/server output across the full edit matrix, and no retained private transaction state.	The broader server contract is green without weakening the payload cap or live-memory gates. README bars remain unchanged because exact reuse is opt-in rather than a supported default workflow.
2026-07-30T15:37:13Z	xhigh-identity-and-lease-review	Bind every exact target-reuse request to generic Reflaxe source contents and release catalog leases immediately after copying their bytes.	Generic Reflaxe selects and preprocesses the target input and controls output publication, so changing it can change generated source even when reflaxe.ocaml is unchanged. A copied payload no longer needs its catalog entry pinned, and later validation or reporting failures must not prevent reset or eviction.	Reflaxe e5a9cc0c043fa9434743b6f6e7abc697f827f818 hashes its complete installed source tree into configured target-reuse keys. OcamlCompiler copies the opaque payload, closes the lease on success or failure, then decodes and replays only the detached bytes. The full exact-hit, invalidation, corruption, failure, macro-realm, native-build, formatting, and Dynamic guards pass.	The second pass closed both gaps without adding a semantic compiler path. A framework change at the same path is now an exact miss, and no decode, test-hook, replay, or quarantine failure can strand the catalog pin.
